alpha,a,b,c,phi1,PHI,phi2,volume,phaseID
28.756458,7.072052,3.2685485,7.072052,354.1536922873666,131.00040229032936,291.8783270754812,684.7538,1
41.016632,4.5016775,3.127751,4.5016775,175.83393727228378,114.97820752527326,65.35283668916261,265.50308,2
142.92688,0.68939584,0.5390421,0.68939584,114.94698321167903,78.87539180286575,275.97814768815323,1.0731208,2
25.107847,0.65293527,0.49736685,0.65293527,46.77256192437663,67.89476632592272,162.21691645710266,0.8881897,2
5.768558,1.3038932,1.0518137,1.3038932,165.06449739376444,115.50055882240774,331.7293634453962,7.490512,2
7.630917,0.7565542,0.49221116,0.7565542,107.36520874872974,78.47330083345139,345.7114734705864,1.1801037,2
158.06784,1.9198643,1.5429028,1.9198643,284.2095604115157,89.77699455752894,101.16907544887276,23.821455,2
152.27473,1.4759063,1.1067646,1.4759063,189.66988719871125,5.52815112596142,5.466367811094151,10.098606,2
34.879116,0.8267934,0.55371207,0.8267934,300.61939550502956,110.86390946375707,43.98838788105325,1.5855012,2
6.2204027,0.8580041,0.6419206,0.8580041,112.6280720701081,67.48897097510941,148.14199673575158,1.9794688,2
3.4926176,6.419669,2.5642517,6.419669,96.75097883354965,137.45133162803344,197.38187436039934,442.66437,2
15.43247,1.7622448,1.3364995,1.7622448,285.51460223336926,116.79849036561147,164.84358894919694,17.385609,2
10.530898,1.1334174,0.67168164,1.1334174,320.91875886140514,48.005108564241944,151.48550066688597,3.6143637,2
105.207726,0.6407769,0.92586434,0.6407769,287.38017170914,84.65796753436466,124.74716448575035,1.5923907,2
61.48656,0.72244275,0.90300417,0.72244275,187.65674866963838,108.54638564697859,335.96106442646646,1.9741732,2
177.47523,1.1548318,0.64226,1.1548318,319.43657849640675,71.70522341126501,43.95277881283408,3.5878718,2
164.38834,1.6550537,1.2226504,1.6550537,193.84199997968676,24.27102768362198,83.1581336414145,14.0286255,2
12.726454,1.810842,1.40834,1.810842,92.66552692653521,78.79671786105665,331.8228094932398,19.344488,2
81.4022,0.80447876,1.3306077,0.80447876,301.9771097000676,82.74214077320293,165.21212224457753,3.60718,2
155.94012,2.593479,2.0716393,2.593479,232.5741083430939,65.21352252240055,185.73738480492918,58.36711,2
0.72265226,2.929182,1.1552669,2.929182,358.25605789252967,141.8400582375776,52.15881418820402,41.520607,2
162.39328,1.0470973,0.48933613,1.0470973,178.72368709063463,93.86373463232206,359.85697239205314,2.2473464,2
7.844644,0.90554553,0.6358777,0.90554553,317.3749156855339,123.57154643515693,95.68431236265685,2.184152,2
1.4336116,7.3927784,2.6664348,7.3927784,57.10597860560728,65.59013026508526,161.0365445546205,610.4287,2
4.760966,0.9434582,0.66075736,0.9434582,244.62973569753288,70.10730263910348,321.551724290926,2.4636328,2
105.08412,0.7068324,0.82579994,0.7068324,32.06802932366678,109.83641608217563,335.2926170489566,1.7282094,2
155.92743,0.71069413,0.5680681,0.71069413,174.82591820796412,128.05410350431376,112.03616567158237,1.2018616,2
1.643122,1.5967605,1.1371223,1.5967605,27.272031941602,55.95452970870535,26.842106177455538,12.144381,2
174.96884,0.8907116,0.67389613,0.8907116,147.39079627694633,76.58231408695804,167.7759293226148,2.2395246,2
154.80307,0.845084,0.5653363,0.845084,170.15982941068407,129.1080115336185,355.36913487630596,1.6912012,2
129.97705,0.54975253,0.64382356,0.54975253,37.41914874087162,33.898291469049205,44.87263772296627,0.81506073,2
167.51085,5.1108284,1.8120956,5.1108284,315.42104955305877,52.3243865088984,40.58210924188846,198.26785,2
3.3224657,1.3964598,0.874292,1.3964598,347.9758702036995,88.9952241840421,148.49012273332897,7.141707,2
113.68644,0.7479734,1.4052235,0.7479734,218.37426442460432,115.05540749214214,41.287621392874144,3.2931106,2
13.359512,2.7937596,2.2005792,2.7937596,333.47106389020706,112.25216149855241,358.00441784221783,71.9455,2
157.2624,0.9360436,0.49192628,0.9360436,111.357087997412,108.47444386819635,291.68560556039387,1.8054308,2
8.306456,4.634867,2.0338054,4.634867,285.897741917957,166.09621852674715,269.0021776768791,183.00906,2
89.47172,0.60852396,0.7665246,0.60852396,117.01966312675117,34.98539711112863,164.91255826858708,1.1889678,2
160.90643,2.8058038,1.9150243,2.8058038,129.58962111329816,58.15732037716395,62.991581175632106,63.150604,2
48.55334,0.5232253,0.6999777,0.5232253,99.32682298275219,117.32518119416058,174.08766074815065,0.80269456,2
0.36903393,2.320508,0.9813232,2.320508,75.48328593891657,67.21126674547688,250.1884948061462,22.134354,2
163.51212,0.96254575,0.5884294,0.96254575,89.88287129058055,68.17800491590238,351.5555057502043,2.2836301,2
5.4884257,1.1844119,0.8671776,1.1844119,304.9336051045645,101.46251366057098,347.6384419274632,5.0956807,2
141.98967,1.8437365,1.1953334,1.8437365,303.80752703883195,158.72952243697978,283.59572915573654,17.02062,2
1.232856,1.4933585,0.8967039,1.4933585,89.656169881357,102.30693577873612,200.9245501110546,8.376562,2
10.395888,0.72405297,0.5469197,0.72405297,206.31863813829744,38.39952717409977,203.02823724283854,1.2010273,2
4.9485574,0.90990794,0.72257334,0.90990794,241.36125806133748,30.592612880495512,30.903734133240484,2.50591,2
163.7346,1.3401145,0.3951426,1.3401145,82.40405674912324,76.1539829610266,167.93050749054888,2.9725304,2
4.882286,1.2067041,0.72497684,1.2067041,194.08215659972666,115.84724906867203,91.69086369240134,4.4219556,2
168.0758,2.0155585,1.4644519,2.0155585,5.328108582814558,38.68431005641134,128.5485731876727,24.920374,2
15.559585,0.7398909,0.47091007,0.7398909,241.91715298025017,57.619804776427664,95.07252526745579,1.0798463,2
176.65756,1.2806729,0.75080734,1.2806729,81.92876198676996,99.38238943322295,177.97792660473675,5.1581454,2
177.86694,3.5422144,2.4905138,3.5422144,206.3847979025885,103.88387654653573,6.23991603055783,130.89627,2
130.807,0.66824543,0.8034893,0.66824543,298.0565044539616,45.26614531326431,103.85167807544941,1.5029367,2
5.668985,0.90579116,0.50031346,0.90579116,79.8239823937872,65.07472682717012,201.99511331854129,1.7194397,2
133.00789,1.1748011,1.8463162,1.1748011,139.7492734909541,60.55188400738868,95.5666282906131,10.673907,2
178.30495,3.228871,1.5633883,3.228871,266.1483068375935,43.07487015547977,146.4528268058334,68.27425,2
175.08516,2.4147367,1.7264214,2.4147367,179.05950308881376,53.182575152836,247.27521244078736,42.167225,2
157.83746,2.017818,1.4100611,2.017818,343.12462352859393,161.29779798171998,1.738718693455597,24.04864,2
5.9436502,2.0568097,1.4791895,2.0568097,300.13384855923925,26.677118170916827,72.16417993164497,26.212029,2
6.912662,0.83163226,0.55716294,0.83163226,76.39513961136677,22.561535087711732,178.43984175276861,1.6141113,2
120.95453,1.0776336,1.2378386,1.0776336,46.949218889575384,51.89247697885967,182.80207816539314,6.0213647,2
38.194614,0.7395502,0.5919079,0.7395502,223.90756425987897,87.37517967833486,143.38960168552063,1.3560573,2
57.856228,0.6925115,0.7971646,0.6925115,200.45354473899934,65.34269110147603,224.42403460121517,1.6013659,2
172.5305,1.1392628,0.48865917,1.1392628,170.80103449366865,63.11293417592433,247.8726402629361,2.6567001,2
5.580516,2.178241,1.0049472,2.178241,86.78314900792661,76.96848048009262,227.64540245625088,19.97302,2
82.32912,0.46139708,0.9839164,0.46139708,231.42176970790905,61.825991703150095,208.2360774241368,0.8773978,2
1.7216507,1.6896952,0.8594463,1.6896952,229.63485952240669,115.24136395632101,262.4410517037559,10.278367,2
81.77331,1.2205805,1.4341093,1.2205805,19.93634741780028,95.97733143320497,338.1519894737016,8.949602,2
174.79085,5.255002,3.5813572,5.255002,234.8678172950311,56.72956921408864,117.80546064674789,414.26862,2
136.98624,0.7952134,0.5106667,0.7952134,51.400341084319265,126.6242498540359,268.94948354819405,1.3526753,2
148.34904,1.1484529,0.5212594,1.1484529,306.11357058384374,129.99542375874353,170.26445868280916,2.8798437,2
119.80397,0.8092787,0.960994,0.8092787,85.20862333320134,88.84053163260678,49.84477996013427,2.6363652,2
5.699674,0.87960494,0.54799473,0.87960494,184.1913496101875,146.52453587009902,337.7403665908609,1.7759893,2
3.4646962,0.7637572,0.45398432,0.7637572,253.59898686100848,56.55654220537841,281.9943623703352,1.1092774,2
178.57898,3.334874,1.9834456,3.334874,113.78984079657623,107.83658698330744,310.6639025026641,92.39911,2
2.475348,2.1872487,1.1838592,2.1872487,275.14113919835256,101.5123650540614,199.65538602627922,23.723843,2
1.9656377,2.456773,1.5124938,2.456773,311.31262225992293,100.6791004870709,246.1470545788796,38.23951,2
123.35827,0.66088295,0.9412627,0.66088295,156.6487952056462,160.47517932799133,292.52020080390537,1.7220612,2
169.0041,0.99608296,0.70513725,0.99608296,252.17690393422467,164.97590184589916,136.3908953896773,2.9305782,2
167.18059,1.3739246,0.49002331,1.3739246,103.0418545522495,62.460908704576774,54.49863411918774,3.8746383,2
0.7305754,1.8399028,1.133059,1.8399028,57.13794962994353,53.86874436551689,86.47835109907273,16.066856,2
169.00755,0.92390704,0.43649822,0.92390704,270.8472620016888,42.44763711293984,54.740846066350805,1.5607296,2
20.3758,1.8310851,1.5260378,1.8310851,88.47129434809005,131.4493310632497,14.536208372636342,21.432407,2
118.918365,1.9751931,2.4876993,1.9751931,141.99879343889776,77.16553113596207,127.88646513259697,40.65422,2
3.1180353,2.0421708,1.3095735,2.0421708,101.00803698779299,67.93612450931481,106.52921707286053,22.877188,2
151.15208,0.9300272,0.4656766,0.9300272,95.63648286289678,164.72755996154976,129.62553012707352,1.6871912,2
28.307438,0.6657352,0.4978382,0.6657352,225.48083756830573,124.4443650264537,58.3065697501635,0.92422956,2
2.6041408,1.029475,0.6026084,1.029475,74.12900749477511,31.197220273078244,89.45971511093992,2.6751945,2
1.5958781,0.90820026,0.7460174,0.90820026,34.699058322136345,19.76423993199971,295.3011693484793,2.5775127,2
11.268884,0.9469069,0.4000827,0.9469069,199.10389319104758,62.12701524556767,108.2242659135076,1.5026333,2
2.1749978,1.6384591,0.79309094,1.6384591,183.79564174495198,94.1061966680348,47.53994800440714,8.918315,2
126.602684,0.53712046,0.60913706,0.53712046,190.5469360017171,38.561301397800825,336.5217988218444,0.73611736,2
23.00935,2.385626,0.69234,2.385626,55.62747086339243,95.81803878721898,337.18439516089626,16.504896,2
116.31288,1.6900105,2.0139508,1.6900105,79.86703616212156,110.70958624398078,341.02835310914435,24.094412,2
142.5297,1.5159245,0.93581456,1.5159245,130.64474030777234,42.25116058638664,359.50962857573444,9.008107,2
50.9776,0.5238014,1.105866,0.5238014,183.0203897535044,53.83057763869134,261.2791930671884,1.270938,2
4.956196,1.2374358,0.8620192,1.2374358,202.07275206802586,55.959078849998875,12.305912060508831,5.529055,2
76.85852,0.63821936,0.7915377,0.63821936,240.77286063470675,163.42611260532027,359.2715332998958,1.3505173,2
72.072914,0.71763724,0.97056496,0.71763724,247.66728076452347,125.72137914951347,262.54145087449643,2.0937421,2
150.09396,0.74359983,0.46033287,0.74359983,312.2797452330215,168.06452670845005,188.80975377888208,1.0662012,2
51.96225,0.52837324,0.6639514,0.52837324,218.22425296323874,113.25784158611478,357.53528221046474,0.7764376,2
31.851646,0.79659384,0.53075486,0.79659384,357.3267108156588,106.84372193649322,165.6450801529382,1.4107709,2
36.00152,0.7824491,0.6363903,0.7824491,202.6264239948608,88.71907668083712,255.82400507065117,1.6320161,2
0.7164457,1.1012717,0.64562124,1.1012717,338.1107699104291,120.0471563886803,342.41077843682115,3.279861,2
173.65825,1.1806676,0.7965817,1.1806676,279.5373667366858,52.55819928340851,106.54815010379266,4.651299,2
133.66742,0.73440653,0.9513886,0.73440653,61.620585453188504,117.46224609401193,196.71415615631778,2.1494117,2
3.5813117,2.7030537,1.0173109,2.7030537,70.45511208951989,96.61599259379004,52.98455645821541,31.1352,2
101.55189,0.5083704,0.6457402,0.5083704,170.91913664872226,103.54957101626704,106.69423012574636,0.699048,2
76.84207,1.9134969,2.2941124,1.9134969,252.57236110016123,56.92892596269491,214.3948587659299,35.185104,2
7.566856,0.7196391,0.5145315,0.7196391,340.86215314414954,141.30806889598642,253.8056114368297,1.1161693,2
65.27793,0.733243,0.9771852,0.733243,345.88264101664566,64.72527362462033,82.56779136872098,2.2007024,2
60.62172,0.41293216,0.8124507,0.41293216,95.327817567086,55.77022071079857,247.3947261550496,0.58028734,2
5.316391,2.432862,1.0885025,2.432862,355.58016409042983,67.55012619361749,101.06478770984765,26.986902,2
3.6076348,2.1612341,0.88955796,2.1612341,109.56874572411546,41.68611743767458,73.36211222975615,17.404697,2
167.99638,1.3753673,1.0548532,1.3753673,134.21949969755642,101.87798556629912,130.03904438552553,8.358301,2
139.43697,0.7192392,0.5410314,0.7192392,357.36671563920487,127.18530473744393,124.69666542549518,1.1723512,2
104.899574,5.201142,6.396553,5.201142,173.91893555328124,134.57725485690634,179.10561610319252,724.8231,2
120.570625,1.4629725,2.05349,1.4629725,232.31687118114718,55.52819245970966,68.2904628073099,18.40999,2
10.529965,10.390328,3.8237965,10.390328,183.92090499263114,87.27565731813651,67.61473213661075,1729.187,2
92.61107,0.74647146,0.9468991,0.74647146,310.65247467647464,107.92979006789217,243.230448400735,2.2101347,2
18.773466,0.86201173,0.47958243,0.86201173,101.92381485847368,145.83027257602257,142.5810966361823,1.4927197,2
1.130016,1.8782542,0.84233755,1.8782542,323.8703927363529,82.15996111087107,333.61007708501387,12.447539,2
124.381615,4.620717,5.7931304,4.620717,140.78883706143762,42.029296751108305,15.479236722991736,518.10846,2
169.83682,2.655994,1.4295769,2.655994,326.05565423903477,57.8586838405626,190.21854298043087,42.242565,2
176.09288,1.1826117,0.5374533,1.1826117,23.23025583785673,24.227011927433235,138.72655197828337,3.1485724,2
0.8872789,3.416658,1.149933,3.416658,299.1439258739692,83.44622907618643,6.078392850707881,56.229492,2
35.33056,1.6462654,1.2789854,1.6462654,309.46567350007587,57.25328855383087,313.70775375969623,14.519575,2
154.56255,1.1078401,0.93229574,1.1078401,147.37204728719124,155.45205073062354,192.92655254713577,4.7928786,2
56.65324,0.6661188,0.80601007,0.6661188,305.5434390498413,140.03270736726608,116.36309322855988,1.4980712,2
173.88782,0.85309666,0.4258492,0.85309666,61.77661289951517,74.63245341902113,47.33524848515389,1.298198,2
167.60114,10.832328,1.667456,10.832328,193.39803039715585,104.97367738780211,43.51346967588379,819.57104,2
168.73117,3.1722503,2.3784895,3.1722503,286.7617344852149,105.05346535631764,242.75039916838293,100.259315,2
100.95341,0.48786414,0.84367496,0.48786414,181.10863386274013,122.93726377646304,59.33442349117901,0.841127,2
140.76779,0.780891,0.68811554,0.780891,249.05847660620458,147.56874988315593,109.96785426560432,1.7576437,2
4.682705,5.4493356,4.5688343,5.4493356,49.59826742054099,16.872909176097718,293.4873978577299,568.30457,2
3.4696152,1.1337425,0.49051365,1.1337425,344.7429126791634,122.11057012804591,30.814040266021376,2.6410007,2
178.86066,6.941032,3.9486456,6.941032,171.98255758424537,139.6454304110466,93.71000539919329,796.86523,2
35.129063,0.87508005,0.43038687,0.87508005,116.66291290181235,78.03803340042023,49.75911671766654,1.3805215,2
171.86739,5.0300846,3.2208502,5.0300846,282.23353726497845,39.94554253034017,41.86286407404362,341.3577,2
16.546267,0.79587436,0.41842023,0.79587436,92.59919815614205,95.17282209983917,89.24786371907136,1.1101722,2
168.7464,1.0129561,0.5507929,1.0129561,74.55382140268892,29.997945157892133,328.4998601008319,2.367327,2
3.8436394,0.90220124,0.6458208,0.90220124,327.3555005795067,23.537043110372796,218.60178427347404,2.20195,2
173.19719,1.887116,1.3017929,1.887116,116.37276397882033,115.93530973360643,13.31168445359082,19.419037,2
173.55394,2.509716,1.3224759,2.509716,59.93493364702759,140.0256923163948,245.8073576082001,34.891975,2
93.53471,0.5077133,0.6624236,0.5077133,31.24982959087341,71.95853829764107,197.0844646432324,0.71525604,2
7.1194153,1.172316,0.6970169,1.172316,66.36102220749413,95.82976734494727,260.62904105865846,4.012558,2
63.558407,0.7136491,0.9117293,0.7136491,239.98618766210018,132.66832738352676,170.52779575347571,1.9450196,2
33.58739,0.93763006,0.73506045,0.93763006,359.8068832522496,56.93391428687349,212.80814997047165,2.7069156,2
132.88841,0.90374476,1.59483,0.90374476,149.6618055494217,114.83532413445107,142.70734343255202,5.4562545,2
18.523815,0.7392439,0.51556236,0.7392439,345.8470756859983,40.14800664687608,328.7572478025863,1.1801721,2
3.244736,1.2450584,0.9265326,1.2450584,113.66595161110659,23.318394926933685,233.4761131209475,6.0162907,2
40.631054,0.6823087,0.49831447,0.6823087,120.2470424273585,92.46035427076531,220.32036117323835,0.97174853,2
156.47119,3.4788392,1.2067167,3.4788392,28.859156741043073,79.4187158753718,250.98977428876154,61.1734,2
9.225713,0.8898568,0.56603044,0.8898568,118.22679557631429,59.687258378109455,295.77523837973115,1.8774514,2
4.311422,1.508082,0.7444095,1.508082,282.29193865851886,17.376179434165763,253.98885642058346,7.0917015,2
1.8966897,4.090488,1.5537388,4.090488,188.66071651211197,83.14362007612867,156.58713722199636,108.89725,2
81.39772,0.56851655,0.6423844,0.56851655,345.6867830517121,136.6978381376907,291.13581262847066,0.86970073,2
177.35458,1.2979532,1.0002339,1.2979532,297.8249959553085,63.94489802904323,260.59163102720987,7.0584326,2
157.83983,1.2923536,1.0539501,1.2923536,165.28768709134488,137.45489207403034,232.30344545249682,7.373461,2
1.8632858,3.472365,1.0795912,3.472365,175.40655426781774,116.81258575862164,331.25747446256736,54.525375,2
151.67018,4.084994,3.0690136,4.084994,322.54470712044656,89.20748670896401,95.88452126059768,214.52122,2
93.87015,2.1438966,3.1519825,2.1438966,107.15999371572221,107.57620557955663,180.58805733453715,60.684826,2
175.2919,2.2654967,1.4407032,2.2654967,110.5705165873976,93.28628143293201,96.85544784244014,30.97348,2
4.6389103,0.91361725,0.6653293,0.91361725,109.6577126396436,147.0574599671018,103.95965796922343,2.3262365,2
3.724481,3.7369413,2.8160384,3.7369413,242.9799242928973,38.84942665516067,9.644385554869286,164.7251,2
116.15132,0.75127864,1.0175672,0.75127864,260.87914972474516,127.63352833462561,22.64359006634649,2.4057682,2
177.30789,1.9765241,0.6095177,1.9765241,257.94598996297503,105.23931541935376,291.3859169034271,9.974226,2
1.8987389,6.2786183,4.395871,6.2786183,280.1631819375971,132.7945860090993,354.5650435331232,725.8749,2
3.593816,5.9347544,4.2454686,5.9347544,216.91353138136535,63.7351740750891,16.057785969355585,626.3538,2
13.136274,1.043221,0.7825881,1.043221,309.6593157195502,63.92972964416573,234.19389457679904,3.5675867,2
49.601692,0.5858408,0.6981909,0.5858408,250.6585414981285,35.84236362250662,143.37835972021207,1.003742,2
1.691326,1.6042709,1.2384782,1.6042709,289.80139745046324,37.12683053486838,221.40270329569233,13.351573,2
3.798772,0.85640764,0.50155944,0.85640764,350.185153774939,82.99662846751053,259.57246759051816,1.5408915,2
90.119415,0.5615214,0.8712804,0.5615214,15.27418330032106,86.63967757088399,78.0492142611937,1.1507453,2
3.3625748,1.9226485,1.051913,1.9226485,54.21575814304436,95.44798018362752,188.13554169821387,16.28802,2
16.508667,1.3934162,0.998082,1.3934162,119.27449110192613,134.04799798343842,112.7754375648398,8.117392,2
17.286366,0.8348632,0.7302197,0.8348632,264.8729345646299,82.27574922833071,197.088833672052,2.1319292,2
170.13744,1.5673879,1.1455262,1.5673879,199.09019177470307,118.94317205761689,61.047833643006186,11.788177,2
129.94753,0.48145252,1.0197774,0.48145252,177.40660570271282,116.67820690370428,91.2170578040575,0.9901499,2
14.854225,0.7946047,0.4530517,0.7946047,74.33339418783994,146.64327566940378,308.54323204381143,1.1982257,2
178.23405,3.5711465,1.5348096,3.5711465,327.27208630784685,140.1272964465961,132.1268165297206,81.98954,2
126.26757,0.8439797,1.0349846,0.8439797,326.36583265729433,82.68916892199127,0.4870474368092707,3.0880656,2
85.44272,1.9523383,2.3609028,1.9523383,348.98889372499565,150.89443328057442,224.9714113510169,37.6944,2
151.22444,1.0599797,0.45856878,1.0599797,349.18392434871436,124.12760117002911,337.78733102050273,2.1581826,2
164.88464,1.1181833,0.6191212,1.1181833,176.74211488969877,158.46489703793927,106.86827992761206,3.2425766,2
4.871777,1.6488595,1.2077484,1.6488595,266.41521483133175,68.06789032853271,310.76123282478386,13.7541065,2
0.84931004,6.120325,3.3582895,6.120325,201.5057101189258,123.33003583587835,102.52208172526443,526.9334,2
154.33969,0.9108444,0.4068049,0.9108444,284.9585012862346,94.51639142279946,89.15813118427974,1.4137193,2
119.54112,1.1515708,1.646954,1.1515708,163.17744472424152,32.375862122646595,240.27298304372033,9.148531,2
3.3559284,0.9220589,0.4811801,0.9220589,103.58945232102285,81.66416433160099,8.501014453863286,1.7136164,2
165.59239,1.5698063,0.97132313,1.5698063,37.022918604637525,79.61270194350817,74.53363077418928,10.026388,2
28.516996,0.7818229,0.6287225,0.7818229,288.25464087050267,54.61986160938078,108.4910563504768,1.6097721,2
177.90202,1.5021733,1.0466168,1.5021733,103.54816307976421,109.19305137133274,154.27434757390444,9.8927355,2
50.39354,0.71906686,0.82774496,0.71906686,14.232142429762025,39.189039859651096,70.64649230138407,1.7927665,2
4.20966,0.8251378,0.5145915,0.8251378,194.0360088188582,75.48818706254296,48.29146952542992,1.4675881,2
176.98645,1.0256821,0.69427323,1.0256821,135.2892216777453,115.96591101461037,104.173416772126,3.0594585,2
151.84218,2.5404437,1.77451,2.5404437,224.9300791846165,127.11666564310502,102.53408375914756,47.97182,2
172.50095,1.585076,0.67418516,1.585076,271.5608121686429,167.50571046188654,174.03969629696562,7.095254,2
3.9679422,2.9087565,2.1002893,2.9087565,133.5853253116157,147.36540547088097,50.871060859470155,74.435905,2
3.587749,5.556574,2.7413254,5.556574,350.01687502747694,42.862936851414375,241.25656878187803,354.53848,2
165.18736,1.9252442,0.769246,1.9252442,28.045383946296223,105.37069494181611,167.14751768006732,11.943333,2
78.03296,0.5057198,0.66359633,0.5057198,93.56912171129588,97.32470973789599,173.76348504533036,0.7109065,2
158.84235,1.3610145,0.7900746,1.3610145,295.4714961165139,65.20840308721795,196.29593310058874,6.1303067,2
173.35599,0.87148196,0.53055626,0.87148196,139.83126419709424,26.534013422465158,131.14749123881168,1.6878617,2
0.8935606,1.7227912,0.69849694,1.7227912,181.66110135418728,111.59904869896457,210.14004611221884,8.683971,2
176.0823,4.086358,2.2162418,4.086358,120.65822474053137,59.328865248978644,43.53351072036414,155.01675,2
1.3934058,2.0354543,0.50513095,2.0354543,59.41095083963732,118.75547579224197,136.61904419393898,8.766279,2
45.227978,1.4368228,2.0032318,1.4368228,5.423867184193528,73.6824355881983,306.21305056779784,17.323124,2
66.97636,0.54307497,0.76788574,0.54307497,344.023433141727,49.84299430018809,224.66611045332195,0.9486474,2
26.800655,0.85099065,0.4687768,0.85099065,299.8677893149611,161.09265533071917,277.0915230577488,1.4220154,2
159.01472,0.92337,0.5100533,0.92337,287.41865371081195,155.63337840658374,174.47259859423843,1.8216112,2
146.89342,5.2720766,4.235148,5.2720766,171.96129889143393,103.58024545007929,234.88491832557744,493.08368,2
9.422156,3.7900403,2.6251147,3.7900403,237.71525904575438,129.62880514528453,85.8437856816693,157.95178,2
0.44555646,1.0079279,0.6269648,1.0079279,171.63770175375817,122.98770755379365,224.57478814176164,2.6680303,2
3.5798259,0.97532946,0.6057211,0.97532946,202.50481985659525,50.93371364459245,39.69182028811846,2.4135928,2
113.08944,1.6749028,2.007624,1.6749028,46.76144203176844,79.03265155112636,132.33560430958585,23.59121,2
77.064995,0.46181497,0.7128918,0.46181497,91.65254331271112,33.98318816599767,105.28309382856068,0.63686633,2
175.22495,1.0264344,0.51464695,1.0264344,286.1649539791918,61.28819670417522,96.30726455608686,2.2712266,2
170.20953,1.0799298,0.60586745,1.0799298,236.15249923772214,97.32197465344763,359.73286405818004,2.9597654,2
14.062827,1.024889,0.4317426,1.024889,64.64102127461213,66.23629356688475,190.5768280752792,1.899622,2
134.19092,0.5923373,0.7704133,0.5923373,254.60191605821356,51.22126228238155,77.84408047788807,1.1322714,2
4.591098,2.4600883,1.5136845,2.4600883,130.07373088217525,125.5091780576892,119.78835483000992,38.372967,2
153.55586,2.875587,2.2266538,2.875587,67.89753983451446,27.910967292117263,179.37226831821062,77.12485,2
170.58945,2.2975788,1.1673527,2.2975788,322.6886924102056,57.24971898627042,38.483067220448035,25.812588,2
170.86247,4.138578,2.9808528,4.138578,351.7582139725234,68.67473594641888,169.82127054346267,213.86093,2
7.2668333,1.1325095,0.6923086,1.1325095,344.6521395112129,131.11666575250325,157.742067282669,3.7193928,2
101.46825,0.61979,0.830413,0.61979,216.98464877709355,119.3253558371688,11.457321963478636,1.3362013,2
37.732403,0.6140597,0.546333,0.6140597,251.43817676499887,34.29768961535467,134.84023362595474,0.8629134,2
33.227318,1.641076,1.0212935,1.641076,74.86340727865486,90.9544275044776,149.2192387455883,11.52117,2
13.871363,1.975171,1.2706857,1.975171,252.52329684994157,35.68493485619275,296.22483362899425,20.765202,2
161.82704,3.6892962,2.7893727,3.6892962,232.73558628318202,41.871644915899545,239.84673102852003,159.03117,2
178.57193,2.9558,1.3292423,2.9558,79.5094622995238,102.27720506332179,307.8623489542241,48.645527,2
15.020649,0.63622236,0.5137663,0.63622236,212.8411212427044,77.36383864753941,122.47080194567272,0.8711082,2
165.64003,0.9057072,0.71052974,0.9057072,118.86821783390562,166.39811990644944,279.873079526286,2.4414427,2
1.2511967,1.0661247,0.5028472,1.0661247,36.16789506579495,99.49135369978707,95.13111800253034,2.394091,2
4.7533,1.4085889,0.8848545,1.4085889,100.31533228718263,43.82828987123348,349.9981275705439,7.354091,2
3.213934,0.9001151,0.5544248,0.9001151,324.5973113373599,81.69456113145897,144.7416811322809,1.8816003,2
167.46465,2.379146,0.5310823,2.379146,262.8134695505156,88.44550508968636,249.1367818926064,12.591941,2
12.926609,3.9211085,2.3190403,3.9211085,290.23736463600227,75.33491097078642,182.18569334222292,149.35324,2
32.248344,0.8478256,0.6801266,0.8478256,191.45896526256934,138.77264172301977,120.08515293671442,2.0478184,2
4.278823,0.77117926,0.53380334,0.77117926,24.276996962393586,67.02233403399055,343.7692407548376,1.3297825,2
16.856697,0.8311537,0.48795208,0.8311537,269.99366681185734,88.76357493161825,54.87151399953937,1.4119797,2
126.70239,0.41391018,1.1151443,0.41391018,279.67203890911077,86.33608274509493,252.622794436424,0.80026144,2
177.99951,2.4134,0.7109349,2.4134,298.71995289900883,105.98140011715442,92.00444613286624,17.34511,2
107.81267,1.5596383,1.8396921,1.5596383,50.72077434048227,62.1691333802214,14.223597388495845,18.744831,2
170.28136,3.1989732,1.8751727,3.1989732,57.28133967282894,5.421579980656647,71.83740586526758,80.38057,2
17.0678,0.94141865,0.7246098,0.94141865,182.4269811014118,108.807271107275,178.44062577950595,2.6900382,2
68.34386,1.0249442,1.3204114,1.0249442,163.54194798719757,124.60584284474596,232.61658109658646,5.810297,2
20.094992,1.2735459,0.5332782,1.2735459,257.5652882300995,81.21355581596212,208.55095257024112,3.6230276,2
166.8039,3.1098607,1.8584023,3.1098607,7.605094731094429,43.75711528203378,132.96433052983159,75.2853,2
138.1941,2.146793,1.6029747,2.146793,160.43499258985804,87.19459406673177,227.13993108050954,30.945362,2
104.3044,0.54475653,0.69485486,0.54475653,187.54720553474826,139.12117647766843,44.24261665847336,0.8637491,2
173.8983,0.740351,0.55287737,0.740351,217.67917084723078,72.74650426077294,324.4143518750939,1.2693834,2
177.8113,1.8532382,0.94782764,1.8532382,205.62745462050967,146.8387646389426,61.772312050230504,13.635796,2
25.781708,1.4789828,0.8672027,1.4789828,159.67387011239455,65.00139305671446,49.646245041964605,7.945761,2
166.30434,1.1460255,0.85346735,1.1460255,104.45692225425094,55.65408851278938,270.2248632292475,4.695308,2
157.7744,4.806104,2.7966454,4.806104,328.32550399168383,115.40186966636911,187.8397120697981,270.59042,2
